GID,SampleID,number,colldate,flowering_season_start,growing_season_start,elevation,latitude,longitude,dist
G12769,SEEDGWAS1370,CIMMYTMA-003839,1958-12-19,8,6,452,8.566825,-80.172251,18.0224881921362
G12771,SEEDGWAS1371,CIMMYTMA-003840,1958-12-19,8,6,29,8.40745,-80.258465,18.0242552625764
G12781,SEEDGWAS1372,CIMMYTMA-003841,1958-12-19,8,6,29,8.40745,-80.258465,18.0242552625764
G12786,SEEDGWAS5215,CIMMYTMA-003842,1958-12-12,8,6,469,8.295226,-81.701842,16.8390348505953
G12796,SEEDGWAS1791,CIMMYTMA-003844,1958-12-14,8,6,337,8.246152,-81.666375,16.8951302374083
G12800,SEEDGWAS624,CIMMYTMA-003846,1958-12-14,8,6,337,8.246152,-81.666375,16.8951302374083
G12801,SEEDGWAS625,CIMMYTMA-003850,1958-12-17,8,6,269,8.237929,-81.649363,16.9139123810414
G12812,SEEDGWAS3435,CIMMYTMA-003852,1958-12-20,8,6,20,8.258527,-81.980232,16.6233302883568
G12816,SEEDGWAS1792,CIMMYTMA-003853,1958-12-20,8,6,20,8.258527,-81.980232,16.6233302883568
G12820,SEEDGWAS5216,CIMMYTMA-003854,1958-12-20,8,6,20,8.258527,-81.980232,16.6233302883568
G12822,SEEDGWAS1793,CIMMYTMA-003855,1958-12-20,8,6,48,8.31586,-82.000377,16.5755067418521
G12827,SEEDGWAS3436,CIMMYTMA-003856,1958-12-20,8,6,48,8.31586,-82.000377,16.5755067418521
G12831,SEEDGWAS810,CIMMYTMA-003859,1959-01-01,7,5,37,17.05,-61.68,34.303737883761
G12848,SEEDGWAS1373,CIMMYTMA-003866,1959-09-26,7,5,89,20.96666667,-76.95,19.3992335573829
G12862,SEEDGWAS1374,CIMMYTMA-003869,1959-09-01,7,5,107,20.38333333,-76.43333333,19.804804031915
G12864,SEEDGWAS1375,CIMMYTMA-003870,1959-06-01,7,5,102,20.3,-76.21666667,20.0057001924563
G12885,SEEDGWAS209,CIMMYTMA-003871,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
G12889,SEEDGWAS812,CIMMYTMA-003874,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
G12891,SEEDGWAS1376,CIMMYTMA-003875,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
G12900,SEEDGWAS210,CIMMYTMA-003876,1959-09-01,7,5,102,20.3,-76.21666667,20.0057001924563
G12901,SEEDGWAS211,CIMMYTMA-003877,1959-01-01,7,5,71,12.030311,-61.748698,34.6252584415187
G12911,SEEDGWAS213,CIMMYTMA-003882,1959-01-01,7,5,39,12.091625,-61.747948,34.6168693211849
G12913,SEEDGWAS1377,CIMMYTMA-003886,1959-01-01,7,5,20,16.319743,-61.350975,34.64397051872
G12914,SEEDGWAS1378,CIMMYTMA-003887,1959-01-01,7,5,8,16.214784,-61.482804,34.5150730960479
G12916,SEEDGWAS1379,CIMMYTMA-003888,1959-01-01,7,5,58,16.320169,61.700681,157.686562457986
G12918,SEEDGWAS214,CIMMYTMA-003889,1959-01-01,7,5,25,16.274868,-61.642212,34.3540329058037
G12921,SEEDGWAS1380,CIMMYTMA-003890,1959-01-01,7,5,21,16.262387,-61.581424,34.4151419169336
G12928,SEEDGWAS215,CIMMYTMA-003891,1959-01-01,7,5,21,16.262387,-61.581424,34.4151419169336
G12936,SEEDGWAS814,CIMMYTMA-003894,1959-10-12,7,5,45,19.018342,-72.747717,23.305361694363
G12939,SEEDGWAS815,CIMMYTMA-003896,1959-10-13,7,5,194,19.544,-72.699224,23.4001327093837
G12940,SEEDGWAS816,CIMMYTMA-003897,1959-10-13,7,5,198,19.663248,-72.678269,23.4331339481866
G12945,SEEDGWAS1381,CIMMYTMA-003898,1959-10-13,7,5,938,19.507351,-72.341009,23.7530359598269
G12949,SEEDGWAS216,CIMMYTMA-003899,1959-10-14,7,5,881,19.51,-72.35,23.7443425880309
G12964,SEEDGWAS817,CIMMYTMA-003901,1959-10-15,7,5,613,19.565256,-72.500407,23.6000780467438
G12966,SEEDGWAS818,CIMMYTMA-003904,1959-10-20,7,5,298,18.360857,-73.213596,22.7984669178712
G12970,SEEDGWAS819,CIMMYTMA-003905,1959-10-21,7,5,167,18.55853,-74.264148,21.7605972660447
G12974,SEEDGWAS1383,CIMMYTMA-003906,1959-10-22,7,5,83,18.286044,-73.800134,22.2089595668444
G12977,SEEDGWAS218,CIMMYTMA-003907,1959-10-22,7,5,83,18.286044,-73.800134,22.2089595668444
G12979,SEEDGWAS219,CIMMYTMA-003908,1959-10-22,7,5,83,18.286044,-73.800134,22.2089595668444
G12980,SEEDGWAS1384,CIMMYTMA-003909,1959-10-06,NA,NA,270,18.3833,-77.6333,18.3870808900646
G12981,SEEDGWAS1385,CIMMYTMA-003910,1959-10-06,NA,NA,270,18.3833,-77.6333,18.3870808900646
G12983,SEEDGWAS820,CIMMYTMA-003911,1959-01-01,NA,NA,107,18.46666667,-66.95,29.0602292534641
G12985,SEEDGWAS1386,CIMMYTMA-003914,1959-01-01,7,5,572,18.18164,-66.299774,29.6992398521782
G12987,SEEDGWAS1387,CIMMYTMA-003915,1959-01-01,7,5,1,18.190513,-65.741368,30.2576407390421
G12988,SEEDGWAS3437,CIMMYTMA-003920,1978-03-21,NA,NA,35,-34.58333333,-56.25,65.2838248379864
G12989,SEEDGWAS1891,CIMMYTMA-003923,1953-04-01,4,2,147,-26.864407,-57.024295,58.8298200479903
G12990,SEEDGWAS821,CIMMYTMA-003924,1959-01-01,7,5,78,18.75,-69.08333333,26.9436651614974
G12992,SEEDGWAS822,CIMMYTMA-003929,1959-01-01,7,5,149,18.861896,-69.111595,26.9220556719409
G12999,SEEDGWAS823,CIMMYTMA-003930,1959-01-01,7,5,149,18.861896,-69.111595,26.9220556719409
G13001,SEEDGWAS824,CIMMYTMA-003934,1959-01-01,7,5,196,19.18333333,-70.5,25.5591086942101
G13012,SEEDGWAS825,CIMMYTMA-003935,1959-01-01,7,5,196,19.18333333,-70.5,25.5591086942101
G13016,SEEDGWAS1388,CIMMYTMA-003938,1959-01-01,7,5,196,19.18333333,-70.5,25.5591086942101
G13017,SEEDGWAS220,CIMMYTMA-003940,1959-01-01,7,5,86,19.266144,-70.266152,25.7987161417054
G13018,SEEDGWAS1389,CIMMYTMA-003941,1959-01-01,7,5,65,19.197019,-70.021015,26.037737036406
G13019,SEEDGWAS221,CIMMYTMA-003942,1959-01-01,NA,NA,33,19.23333333,-69.6,26.460294844832
G13021,SEEDGWAS826,CIMMYTMA-003946,1959-01-01,7,5,128,19.663433,-69.952097,26.1459731420816
G13023,SEEDGWAS1390,CIMMYTMA-003948,1959-01-01,7,5,10,19.677604,-70.382798,25.7185458998792
G13026,SEEDGWAS222,CIMMYTMA-003949,1959-01-01,7,5,177,19.743912,-70.874286,25.2359110899178
G13033,SEEDGWAS223,CIMMYTMA-003951,1959-01-01,7,5,186,19.423437,-70.606485,25.4726176167273
G13034,SEEDGWAS1391,CIMMYTMA-003954,1959-01-01,7,5,157,19.354584,-70.488525,25.5842905716722
G13041,SEEDGWAS1392,CIMMYTMA-003955,1959-01-01,7,5,196,19.18333333,-70.5,25.5591086942101
G13054,SEEDGWAS827,CIMMYTMA-003959,1959-01-01,7,5,33,18.41666667,-70.1,25.9111351815564
G13057,SEEDGWAS828,CIMMYTMA-003966,1959-01-01,7,5,64,18.28333333,-70.33333333,25.6721689798614
G13059,SEEDGWAS225,CIMMYTMA-003967,1959-01-01,NA,NA,41,18.43333333,-70.73333333,25.2792950909149
G13062,SEEDGWAS829,CIMMYTMA-003972,1959-01-01,7,5,385,18.88333333,-71.7,24.3404609291699
G13064,SEEDGWAS830,CIMMYTMA-003975,1959-01-01,7,5,31,17.718069,-64.706515,31.2808367562431
G13066,SEEDGWAS831,CIMMYTMA-003976,1959-01-01,7,5,31,17.718069,-64.706515,31.2808367562431
G13070,SEEDGWAS1393,CIMMYTMA-003979,1959-01-01,7,5,103,13.176096,-61.249598,34.9679647828733
G13074,SEEDGWAS1394,CIMMYTMA-003980,1959-01-01,7,5,89,13.161853,-61.221184,34.9978359284227
G13084,SEEDGWAS227,CIMMYTMA-003991,1959-01-01,7,5,16,11.254642,-60.579083,35.9027388950081
G13087,SEEDGWAS1395,CIMMYTMA-003993,1959-01-01,8,6,24,10.642774,-61.399664,35.2029292911401
G13103,SEEDGWAS832,CIMMYTMA-003996,1959-01-01,7,5,3,10.209325,-61.464321,35.2230752683679
G13109,SEEDGWAS1398,CIMMYTMA-004001,1959-01-01,NA,NA,21,10.6,-61.05,35.554437650985
G13111,SEEDGWAS833,CIMMYTMA-004003,1959-01-01,8,6,14,10.61666667,-61.35,35.2565988014285
G13123,SEEDGWAS1400,CIMMYTMA-004007,1959-01-01,8,6,100,10.71,-61.46,35.1311434040764
G13124,SEEDGWAS228,CIMMYTMA-004008,1959-01-01,8,6,71,10.7,-61.46,35.1329968863713
G13129,SEEDGWAS1401,CIMMYTMA-004012,1959-01-01,8,6,23,10.548746,-61.26624,35.3516296206114
G13130,SEEDGWAS1402,CIMMYTMA-004013,1959-01-01,8,6,52,10.502186,-61.249153,35.3772174622561
G13131,SEEDGWAS1403,CIMMYTMA-004014,1959-01-01,8,6,52,10.502186,-61.249153,35.3772174622561
G13132,SEEDGWAS1404,CIMMYTMA-004015,1959-01-01,8,6,52,10.502186,-61.249153,35.3772174622561
G13133,SEEDGWAS229,CIMMYTMA-004016,1959-01-01,8,6,29,10.595396,-61.24446,35.3642549329909
G13136,SEEDGWAS230,CIMMYTMA-004017,1959-01-01,8,6,43,10.28333333,-61.4,35.2714904302107
G13139,SEEDGWAS2405,NA,NA,NA,NA,NA,NA,NA,NA
G13147,SEEDGWAS626,NA,NA,NA,NA,NA,NA,NA,NA
G13149,SEEDGWAS1892,NA,NA,NA,NA,NA,NA,NA,NA
G13156,SEEDGWAS232,NA,NA,NA,NA,NA,NA,NA,NA
G13162,SEEDGWAS4064,NA,NA,NA,NA,NA,NA,NA,NA
G13434,SEEDGWAS627,CIMMYTMA-004046,1961-01-01,NA,NA,42,7.770415,-66.953303,30.5282544317294
G13801,SEEDGWAS2406,NA,NA,NA,NA,NA,NA,NA,NA
G13802,SEEDGWAS2407,CIMMYTMA-004050,1961-01-01,6,4,641,-28.29906,-52.408631,63.0113962607347
G13803,SEEDGWAS4065,NA,NA,NA,NA,NA,NA,NA,NA
G13805,SEEDGWAS2408,NA,NA,NA,NA,NA,NA,NA,NA
G13805,SEEDGWAS4384,NA,NA,NA,NA,NA,NA,NA,NA
G13813,SEEDGWAS1894,CIMMYTMA-004081,1953-06-01,5,3,864,-8.883333333,-36.5,64.9575008922872
G13816,SEEDGWAS233,CIMMYTMA-004085,1954-01-01,4,2,177,-25.47702,-56.855206,57.9116674961281
G13821,SEEDGWAS234,CIMMYTMA-004086,,12,10,626,-22.45,-46.93333333,63.0820651097908
G13827,SEEDGWAS3840,CIMMYTMA-004090,,12,10,675,-21.78333333,-48.16666667,61.7044050668553
G13828,SEEDGWAS4066,CIMMYTMA-004096,1954-01-01,NA,NA,1700,-26.05,-65.83333333,52.7354430472513
G13829,SEEDGWAS2409,CIMMYTMA-004097,1952-07-01,NA,NA,1700,-26.05,-65.83333333,52.7354430472513
G13896,SEEDGWAS1406,CIMMYTMA-004102,1954-01-01,NA,NA,5,5.833333333,-55.16666667,42.3742909754112
G13897,SEEDGWAS235,CIMMYTMA-004103,1954-01-01,NA,NA,15,7.578448,-58.7405,38.4697787276955
G13955,SEEDGWAS1895,CIMMYTMA-004107,1946-07-01,7,5,319,-23.91666667,-51.86666667,60.3177534966291
G13957,SEEDGWAS1898,CIMMYTMA-004115,,11,9,687,-22.437175,-50.202062,60.5669213328233
G13968,SEEDGWAS1899,CIMMYTMA-004121,1954-01-01,4,2,182,-25.611328,-56.321956,58.3717567086699
G13997,SEEDGWAS1900,CIMMYTMA-004123,1953-01-01,NA,NA,132,-26.892937,-57.100756,58.8006118947562
G14062,SEEDGWAS3193,CIMMYTMA-004128,1953-04-01,4,2,158,-25.916667,-57.15,58.0388857047105
G14068,SEEDGWAS3194,CIMMYTMA-004140,1953-05-01,4,2,151,-26.1,-55.933333,58.9943737994471
G14071,SEEDGWAS3195,CIMMYTMA-004143,1953-04-01,4,2,147,-26.864407,-57.024295,58.8298200479903
G14141,SEEDGWAS1902,CIMMYTMA-004155,1953-01-01,NA,NA,132,-26.892937,-57.100756,58.8006118947562
G14142,SEEDGWAS3841,CIMMYTMA-004157,1954-01-01,4,2,158,-25.916667,-57.15,58.0388857047105
G14143,SEEDGWAS1903,CIMMYTMA-004161,1953-03-06,6,4,715,-25.966667,-52.15,61.5317919229112
G14152,SEEDGWAS1904,CIMMYTMA-004165,1953-03-06,6,4,717,-25.966667,-52.15,61.5317919229112
G14154,SEEDGWAS1905,CIMMYTMA-004182,1953-06-01,5,3,692,-8.215027,-35.788568,65.3466203649038
G14167,SEEDGWAS3842,CIMMYTMA-004184,,12,10,701,-20.75,-42.86666667,65.2904896987413
G14169,SEEDGWAS1906,CIMMYTMA-004189,,6,4,16,-31.75,-52.38333333,65.5644297490102
G14170,SEEDGWAS1907,CIMMYTMA-004198,,12,10,787,-21.55,-46.63333333,62.7556924726187
G14171,SEEDGWAS1908,CIMMYTMA-004200,,12,10,495,-20.96666667,-49.15,60.426219888749
G14172,SEEDGWAS1407,CIMMYTMA-004207,,12,10,505,-23.11666667,-47.71666667,62.9003090894402
G14173,SEEDGWAS1909,CIMMYTMA-004219,,1,11,698,-24,-48.3,63.0278818030384
G14174,SEEDGWAS1910,CIMMYTMA-004223,,11,9,460,-22.96666667,-49.83333333,61.1925058677577
G14175,SEEDGWAS2410,CIMMYTMA-004233,1952-07-01,NA,NA,1700,-26.05,-65.83333333,52.7354430472513
G14177,SEEDGWAS3438,CIMMYTMA-004238,1952-07-01,NA,NA,1700,-26.05,-65.83333333,52.7354430472513
G14187,SEEDGWAS2411,CIMMYTMA-004250,1954-01-01,NA,NA,1700,-26.05,-65.83333333,52.7354430472513
G14188,SEEDGWAS1911,CIMMYTMA-004254,1952-07-01,NA,NA,52,-34.668386,-56.206864,65.3775665723402
G14221,SEEDGWAS1912,CIMMYTMA-004257,1952-07-01,NA,NA,74,-34.756875,-55.279185,66.0157309467347
G14245,SEEDGWAS1913,CIMMYTMA-004258,1952-07-01,NA,NA,74,-34.756875,-55.279185,66.0157309467347
G14248,SEEDGWAS3198,CIMMYTMA-004285,1954-01-01,5,3,129,-33.931798,-57.465967,64.0293132513084
G14267,SEEDGWAS3199,CIMMYTMA-004294,1954-01-01,NA,NA,129,-33.63287,-56.840332,64.1704756130136
G14275,SEEDGWAS1914,CIMMYTMA-004298,1954-01-01,5,3,30,-34.341302,-57.277897,64.469643580177
G14278,SEEDGWAS3843,CIMMYTMA-004300,1954-01-01,NA,NA,30,-34.626999,-56.59925,65.1066179283677
G14283,SEEDGWAS3844,CIMMYTMA-004301,1954-01-01,NA,NA,268,-33.492829,-55.151793,65.1050508282239
G14284,SEEDGWAS1915,CIMMYTMA-004304,1954-01-01,NA,NA,72,-34.319497,-57.730217,64.1815945855535
G14286,SEEDGWAS1916,CIMMYTMA-004311,1954-01-01,NA,NA,76,-34.370313,-55.447636,65.6076156920537
G14302,SEEDGWAS834,CIMMYTMA-004320,1954-01-01,NA,NA,28,4.74677,-52.365913,45.3649386492147
G14308,SEEDGWAS835,CIMMYTMA-004321,1954-01-01,NA,NA,28,4.74677,-52.365913,45.3649386492147
G14309,SEEDGWAS236,CIMMYTMA-004324,1954-01-01,4,2,9,5.71,-55.27,42.3081418809403
G14310,SEEDGWAS237,CIMMYTMA-004326,1954-01-01,NA,NA,112,3.66476,-54.104662,44.0167839359362
G14322,SEEDGWAS836,CIMMYTMA-004329,1954-01-01,4,2,11,5.456466,-55.32512,42.3248462715905
G14324,SEEDGWAS238,CIMMYTMA-004336,1954-01-01,NA,NA,3,6.253525,-57.451779,40.0608429288137
G14351,SEEDGWAS837,CIMMYTMA-004338,1954-01-01,NA,NA,5,6.644405,-58.225108,39.21041033893
G14352,SEEDGWAS239,CIMMYTMA-004339,1954-01-01,NA,NA,15,7.578448,-58.7405,38.4697787276955
G14360,SEEDGWAS240,CIMMYTMA-004340,1954-01-01,NA,NA,15,7.578448,-58.7405,38.4697787276955
G14364,SEEDGWAS241,CIMMYTMA-004341,1954-01-01,NA,NA,15,7.578448,-58.7405,38.4697787276955
G14365,SEEDGWAS3845,CIMMYTMA-004343,,6,4,713,-27.616667,-52.233333,62.6425601133571
G14367,SEEDGWAS3846,CIMMYTMA-004345,,6,4,650,-29.083933,-52.577322,63.4651664402775
G14368,SEEDGWAS3200,CIMMYTMA-004347,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14369,SEEDGWAS3847,CIMMYTMA-004348,,NA,NA,322,-29.33333333,-54.16666667,62.5742448110847
G14373,SEEDGWAS3848,CIMMYTMA-004369,,5,3,405,-28.528013,-53.997745,62.0915883836784
G14374,SEEDGWAS3201,CIMMYTMA-004395,,NA,NA,286,-28.1371,-54.458935,61.4917865275737
G14384,SEEDGWAS3849,CIMMYTMA-004397,,5,3,302,-28.366667,-53.883333,62.0503854827313
G14397,SEEDGWAS1917,CIMMYTMA-004400,,5,3,290,-27.616667,-54.3,61.2170571617457
G14398,SEEDGWAS3850,CIMMYTMA-004401,,5,3,414,-27.9431,-53.96135,61.6867215107642
G14401,SEEDGWAS242,CIMMYTMA-004406,,5,3,302,-28.366667,-53.883333,62.0503854827313
G14405,SEEDGWAS3202,CIMMYTMA-004409,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14416,SEEDGWAS1918,CIMMYTMA-004411,,5,3,173,-28.169642,-54.724175,61.337061908054
G14424,SEEDGWAS3853,CIMMYTMA-004417,,6,4,345,-29.332224,-52.976335,63.375082882012
G14427,SEEDGWAS3854,CIMMYTMA-004421,,6,4,399,-31.494769,-53.340291,64.7397329944746
G14430,SEEDGWAS1919,CIMMYTMA-004432,,5,3,432,-27.899063,-54.02485,61.6112277843429
G14431,SEEDGWAS3855,CIMMYTMA-004433,,6,4,2,-30.385271,-50.619718,65.7556238448398
G14443,SEEDGWAS3856,CIMMYTMA-004436,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14448,SEEDGWAS3203,CIMMYTMA-004438,,5,3,322,-29.33333333,-54.16666667,62.5742448110847
G14458,SEEDGWAS3857,CIMMYTMA-004440,,5,3,257,-28.294527,-54.415499,61.6372744591874
G14464,SEEDGWAS1920,CIMMYTMA-004451,,5,3,414,-27.9431,-53.96135,61.6867215107642
G14470,SEEDGWAS3858,CIMMYTMA-004455,,5,3,414,-27.9431,-53.96135,61.6867215107642
G14490,SEEDGWAS3204,CIMMYTMA-004456,,5,3,418,-28.03333333,-54.33333333,61.5002845715042
G14496,SEEDGWAS3859,CIMMYTMA-004457,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14512,SEEDGWAS3205,CIMMYTMA-004460,,6,4,117,-29.846457,-50.855959,65.2028950643701
G14514,SEEDGWAS3206,CIMMYTMA-004470,,NA,NA,403,-28.733793,-53.086713,62.8614729515305
G14516,SEEDGWAS1921,CIMMYTMA-004473,,5,3,400,-27.891122,-54.02062,61.6082941720422
G14552,SEEDGWAS3207,CIMMYTMA-004475,,5,3,245,-28.290932,-54.409057,61.6389648815502
G14558,SEEDGWAS3208,CIMMYTMA-004511,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14559,SEEDGWAS3209,CIMMYTMA-004524,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14571,SEEDGWAS1922,CIMMYTMA-004530,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14574,SEEDGWAS3210,CIMMYTMA-004534,,5,3,322,-29.33333333,-54.16666667,62.5742448110847
G14581,SEEDGWAS3211,CIMMYTMA-004535,,NA,NA,286,-28.1371,-54.458935,61.4917865275737
G14582,SEEDGWAS3860,CIMMYTMA-004541,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14593,SEEDGWAS3861,CIMMYTMA-004546,,5,3,432,-27.899063,-54.02485,61.6112277843429
G14603,SEEDGWAS3212,CIMMYTMA-004548,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14605,SEEDGWAS3213,CIMMYTMA-004550,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14606,SEEDGWAS1923,CIMMYTMA-004551,,6,4,450,-27.7,-53.8,61.6193196763627
G14608,SEEDGWAS3862,CIMMYTMA-004553,,5,3,257,-28.294527,-54.415499,61.6372744591874
G14609,SEEDGWAS1924,CIMMYTMA-004563,,5,3,309,-28.199076,-54.395018,61.5806597624715
G14613,SEEDGWAS1925,CIMMYTMA-004565,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14630,SEEDGWAS1926,CIMMYTMA-004566,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14631,SEEDGWAS1927,CIMMYTMA-004570,,6,4,117,-29.846457,-50.855959,65.2028950643701
G14634,SEEDGWAS1929,CIMMYTMA-004583,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14635,SEEDGWAS1930,CIMMYTMA-004586,,NA,NA,322,-29.33333333,-54.16666667,62.5742448110847
G14636,SEEDGWAS1931,CIMMYTMA-004588,,6,4,442,-28.082039,-53.716031,61.9556097834057
G14653,SEEDGWAS1932,CIMMYTMA-004590,,NA,NA,322,-29.33333333,-54.16666667,62.5742448110847
G14655,SEEDGWAS1933,CIMMYTMA-004594,,NA,NA,286,-28.1371,-54.458935,61.4917865275737
G14659,SEEDGWAS1934,CIMMYTMA-004597,,5,3,414,-27.9431,-53.96135,61.6867215107642
G1466,SEEDGWAS1168,CIMMYTMA-000125,1954-01-01,7,5,873,16.95513,-97.816661,1.85188907819906
G14662,SEEDGWAS1935,CIMMYTMA-004599,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14663,SEEDGWAS1936,CIMMYTMA-004600,,5,3,385,-28.169461,-54.230263,61.6702478449478
G14667,SEEDGWAS1937,CIMMYTMA-004602,,6,4,51,-29.61666667,-53.43333333,63.2760903862
G1467,SEEDGWAS4,CIMMYTMA-000131,1946-01-01,7,5,172,16.33333333,-98.03333333,2.23221408595945
G14670,SEEDGWAS1938,CIMMYTMA-004604,,5,3,155,-29.639082,-54.141747,62.8186240962535
G14675,SEEDGWAS1939,CIMMYTMA-004609,,6,4,67,-29.81666667,-53.38333333,63.4578162876533
G14676,SEEDGWAS1940,CIMMYTMA-004613,,5,3,250,-28.365057,-54.283493,61.7783960526475
G1468,SEEDGWAS1169,CIMMYTMA-000136,1946-01-01,7,5,150,15.75,-96.46666667,1.54425500661149
G14680,SEEDGWAS1941,CIMMYTMA-004615,,6,4,117,-29.846457,-50.855959,65.2028950643701
G14687,SEEDGWAS1942,CIMMYTMA-004622,,5,3,310,-28.263266,-54.009359,61.8889230722038
G14688,SEEDGWAS1943,CIMMYTMA-004646,,5,3,366,-27.841705,-54.18627,61.4593472363346
G1470,SEEDGWAS4898,NA,NA,NA,NA,NA,NA,NA,NA
G14700,SEEDGWAS1944,CIMMYTMA-004651,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14701,SEEDGWAS1945,CIMMYTMA-004654,,5,3,270,-29.333333,-54.166667,62.5742443450623
G14704,SEEDGWAS1946,CIMMYTMA-004656,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14710,SEEDGWAS1947,CIMMYTMA-004657,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14713,SEEDGWAS1948,CIMMYTMA-004660,,5,3,322,-29.33333333,-54.16666667,62.5742448110847
G14722,SEEDGWAS1949,CIMMYTMA-004669,,5,3,322,-29.33333333,-54.16666667,62.5742448110847
G14730,SEEDGWAS1950,CIMMYTMA-004673,,5,3,322,-29.33333333,-54.16666667,62.5742448110847
G14739,SEEDGWAS1951,CIMMYTMA-004678,,5,3,412,-28.033333,-54.333333,61.5002845521872
G14740,SEEDGWAS1952,CIMMYTMA-004691,,5,3,245,-28.290932,-54.409057,61.6389648815502
G14741,SEEDGWAS1953,CIMMYTMA-004696,,5,3,322,-29.33333333,-54.16666667,62.5742448110847
G14742,SEEDGWAS1954,CIMMYTMA-004711,,5,3,414,-27.9431,-53.96135,61.6867215107642
G14744,SEEDGWAS1955,CIMMYTMA-004712,,5,3,418,-28.03333333,-54.33333333,61.5002845715042
G14745,SEEDGWAS1956,CIMMYTMA-004713,,5,3,378,-28.22036,-53.774972,62.0166845365427
G14747,SEEDGWAS3439,CIMMYTMA-004731,1978-05-15,NA,NA,130,-31.6,-55.466667,63.4402648224646
G14750,SEEDGWAS1408,CIMMYTMA-004734,,3,1,53,-26.495538,-49.094245,64.1041608589783
G14770,SEEDGWAS243,CIMMYTMA-004736,,6,4,2,-28.515684,-49.005651,65.5618069769308
G14776,SEEDGWAS1409,CIMMYTMA-004738,,6,4,26,-28.93333333,-49.68333333,65.3721079658672
G14778,SEEDGWAS1957,CIMMYTMA-004741,,6,4,345,-27.21666667,-49.65,64.1957855931248
G1478,SEEDGWAS4284,CIMMYTMA-000142,1952-02-15,7,5,23,18.6781,-103.661841,7.81634643036968
G1478,SEEDGWAS2077,CIMMYTMA-000142,1952-02-15,7,5,23,18.6781,-103.661841,7.81634643036968
G14787,SEEDGWAS1410,CIMMYTMA-004745,,6,4,9,-28.920044,-49.457185,65.5231146208376
G14797,SEEDGWAS1958,CIMMYTMA-004749,,5,3,432,-27.899063,-54.02485,61.6112277843429
G14800,SEEDGWAS1959,CIMMYTMA-004750,,5,3,250,-28.365057,-54.283493,61.7783960526475
G14806,SEEDGWAS1960,CIMMYTMA-004753,,11,9,611,-22.168869,-50.089271,60.4771475258807
G1481,SEEDGWAS1170,CIMMYTMA-000143,1952-02-14,7,5,23,18.75,-103.666667,7.83484086912077
G14822,SEEDGWAS838,CIMMYTMA-004755,,1,11,58,-24.278472,-47.18593,64.0549225288247
G14823,SEEDGWAS246,CIMMYTMA-004762,,12,10,353,-20.62891,-51.127617,58.6883545205996
G14837,SEEDGWAS1961,CIMMYTMA-004769,,12,10,539,-22.56666667,-44.96666667,64.6947747606027
G14845,SEEDGWAS1963,CIMMYTMA-004775,,12,10,783,-23.58333333,-46.13333333,64.4178740259798
G1486,SEEDGWAS2078,CIMMYTMA-000144,1952-02-14,7,5,23,18.75,-103.666667,7.83484086912077
G14863,SEEDGWAS247,CIMMYTMA-004776,,12,10,353,-20.62891,-51.127617,58.6883545205996
G14868,SEEDGWAS1964,CIMMYTMA-004777,,11,9,373,-21.533333,-51.483333,59.0068851914757
G14870,SEEDGWAS249,CIMMYTMA-004781,,11,9,373,-21.533333,-51.483333,59.0068851914757
G14879,SEEDGWAS1965,CIMMYTMA-004785,,12,10,670,-22.23333333,-49.61666667,60.8783235034816
G14886,SEEDGWAS250,CIMMYTMA-004792,,12,10,477,-20.66666667,-50.03333333,59.5529129398853
G14888,SEEDGWAS1411,CIMMYTMA-004794,,12,10,505,-21.070066,-49.381378,60.3126531802019
G14889,SEEDGWAS1966,CIMMYTMA-004805,,12,10,771,-23.55,-46.63333333,64.0104960589893
G1492,SEEDGWAS681,CIMMYTMA-000145,1952-02-05,7,5,1579,20.119105,-102.268729,6.92317479344989
G14920,SEEDGWAS1967,CIMMYTMA-004806,,11,9,616,-23.542988,-49.22347,62.0309137728745
G14925,SEEDGWAS3214,CIMMYTMA-004808,,12,10,610,-20.33333333,-47.78333333,61.1002658993478
G1493,SEEDGWAS4887,CIMMYTMA-000146,1952-02-04,7,5,302,19.08164,-102.373599,6.65684789081777
G1493,SEEDGWAS2079,CIMMYTMA-000146,1952-02-04,7,5,302,19.08164,-102.373599,6.65684789081777
G14935,SEEDGWAS839,CIMMYTMA-004810,,12,10,666,-23.4,-45.88333333,64.4959192904705
